poll_time_utc,advisory_type,waterbody,wb_api_id,wb_class,rain_gauge,occurred_on,duration_hr,volume
2026-07-11T10:38:43Z,CSO,Gerritsen Creek,18,SB,RK,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,"Gowanus Canal, Inner",41,SC,RH,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,"Gowanus Canal, Outer",30,SB,RH,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Gravesend Bay,1,SB,OH,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Harlem River,7,SB(WW),WI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Hendrix Creek,14,I,26W,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Hudson River (Bronx),22,SB,WI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Hudson River (Manhattan),21,SB,NR,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,"Hutchinson River, Lower",35,SB,HP,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Jamaica Bay (Brooklyn),33,SB,26W,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Jamaica Bay (Queens),32,SB,JA,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Kill Van Kull,4,SC,PR,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Little Neck Bay,11,SB,TI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Lower New York Bay,26,SB,OB,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Mill Basin,17,SB,CI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Newark Bay,3,SC,PR,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,"Newtown Creek, Lower",45,SD,NC,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,"Newtown Creek, Upper",5,SD,NC,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Paerdegat Basin,16,I,CI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Powell Cove,39,I,TI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Sheepshead Bay,20,SB,CI,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Shellbank Basin,43,SB,JA,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Spring Creek,25,I,26W,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Thurston Basin,44,I,JA,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Upper New York Bay,19,SB,OH,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Westchester Creek,9,I,HP,2026-07-11T05:00:00,0.0,0.0
2026-07-11T10:38:43Z,CSO,Western Long Island Sound,34,SB,HP,2026-07-11T05:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Alley Creek,12,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Arthur Kill, Lower",28,I,OB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Arthur Kill, Upper",29,SD,OB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Bergen Basin,42,I,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Bowery Bay,37,I,BB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Bronx River, Lower",8,I,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Coney Island Creek,2,I,CI,2026-07-11T09:00:00,5.0,0.0
2026-07-11T14:39:12Z,WQ,East River (near Steinway Creek),38,SD,BB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,East River (near Throgs Neck),31,SB,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,East River (RFK to Whitestone),36,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"East River, Lower",6,I,NC,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Eastchester Bay,13,SB,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Erie Basin,23,SC,RH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Flushing Bay,10,I,BB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Flushing Creek,24,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Fresh Creek,15,I,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Fresh Kills, Lower",40,SD,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Fresh Kills, Upper",27,SD,PR,2026-07-11T09:00:00,11.0,0.0
2026-07-11T14:39:12Z,WQ,Gerritsen Creek,18,SB,RK,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Gowanus Canal, Inner",41,SC,RH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Gowanus Canal, Outer",30,SB,RH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Gravesend Bay,1,SB,OH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Harlem River,7,SB(WW),WI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Hendrix Creek,14,I,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Hudson River (Bronx),22,SB,WI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Hudson River (Manhattan),21,SB,NR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Hutchinson River, Lower",35,SB,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Jamaica Bay (Brooklyn),33,SB,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Jamaica Bay (Queens),32,SB,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Kill Van Kull,4,SC,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Little Neck Bay,11,SB,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Lower New York Bay,26,SB,OB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Mill Basin,17,SB,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Newark Bay,3,SC,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Newtown Creek, Lower",45,SD,NC,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,"Newtown Creek, Upper",5,SD,NC,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Paerdegat Basin,16,I,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Powell Cove,39,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Sheepshead Bay,20,SB,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Shellbank Basin,43,SB,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Spring Creek,25,I,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Thurston Basin,44,I,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Upper New York Bay,19,SB,OH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Westchester Creek,9,I,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,WQ,Western Long Island Sound,34,SB,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Alley Creek,12,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Arthur Kill, Lower",28,I,OB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Arthur Kill, Upper",29,SD,OB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Bergen Basin,42,I,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Bowery Bay,37,I,BB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Bronx River, Lower",8,I,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Coney Island Creek,2,I,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,East River (near Steinway Creek),38,SD,BB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,East River (near Throgs Neck),31,SB,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,East River (RFK to Whitestone),36,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"East River, Lower",6,I,NC,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Eastchester Bay,13,SB,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Erie Basin,23,SC,RH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Flushing Bay,10,I,BB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Flushing Creek,24,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Fresh Creek,15,I,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Fresh Kills, Lower",40,SD,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Fresh Kills, Upper",27,SD,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Gerritsen Creek,18,SB,RK,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Gowanus Canal, Inner",41,SC,RH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Gowanus Canal, Outer",30,SB,RH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Gravesend Bay,1,SB,OH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Harlem River,7,SB(WW),WI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Hendrix Creek,14,I,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Hudson River (Bronx),22,SB,WI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Hudson River (Manhattan),21,SB,NR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Hutchinson River, Lower",35,SB,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Jamaica Bay (Brooklyn),33,SB,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Jamaica Bay (Queens),32,SB,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Kill Van Kull,4,SC,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Little Neck Bay,11,SB,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Lower New York Bay,26,SB,OB,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Mill Basin,17,SB,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Newark Bay,3,SC,PR,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Newtown Creek, Lower",45,SD,NC,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,"Newtown Creek, Upper",5,SD,NC,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Paerdegat Basin,16,I,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Powell Cove,39,I,TI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Sheepshead Bay,20,SB,CI,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Shellbank Basin,43,SB,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Spring Creek,25,I,26W,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Thurston Basin,44,I,JA,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Upper New York Bay,19,SB,OH,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Westchester Creek,9,I,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T14:39:12Z,CSO,Western Long Island Sound,34,SB,HP,2026-07-11T09:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Alley Creek,12,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Arthur Kill, Lower",28,I,OB,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Arthur Kill, Upper",29,SD,OB,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Bergen Basin,42,I,JA,2026-07-11T13:00:00,10.0,0.0
2026-07-11T18:10:22Z,WQ,Bowery Bay,37,I,BB,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Bronx River, Lower",8,I,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Coney Island Creek,2,I,CI,2026-07-11T13:00:00,37.0,0.0
2026-07-11T18:10:22Z,WQ,East River (near Steinway Creek),38,SD,BB,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,East River (near Throgs Neck),31,SB,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,East River (RFK to Whitestone),36,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"East River, Lower",6,I,NC,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Eastchester Bay,13,SB,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Erie Basin,23,SC,RH,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Flushing Bay,10,I,BB,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Flushing Creek,24,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Fresh Creek,15,I,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Fresh Kills, Lower",40,SD,PR,2026-07-11T13:00:00,11.0,0.0
2026-07-11T18:10:22Z,WQ,"Fresh Kills, Upper",27,SD,PR,2026-07-11T13:00:00,25.0,0.0
2026-07-11T18:10:22Z,WQ,Gerritsen Creek,18,SB,RK,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Gowanus Canal, Inner",41,SC,RH,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Gowanus Canal, Outer",30,SB,RH,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Gravesend Bay,1,SB,OH,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Harlem River,7,SB(WW),WI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Hendrix Creek,14,I,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Hudson River (Bronx),22,SB,WI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Hudson River (Manhattan),21,SB,NR,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Hutchinson River, Lower",35,SB,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Jamaica Bay (Brooklyn),33,SB,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Jamaica Bay (Queens),32,SB,JA,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Kill Van Kull,4,SC,PR,2026-07-11T13:00:00,5.0,0.0
2026-07-11T18:10:22Z,WQ,Little Neck Bay,11,SB,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Lower New York Bay,26,SB,OB,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Mill Basin,17,SB,CI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Newark Bay,3,SC,PR,2026-07-11T13:00:00,5.0,0.0
2026-07-11T18:10:22Z,WQ,"Newtown Creek, Lower",45,SD,NC,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,"Newtown Creek, Upper",5,SD,NC,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Paerdegat Basin,16,I,CI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Powell Cove,39,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Sheepshead Bay,20,SB,CI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Shellbank Basin,43,SB,JA,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Spring Creek,25,I,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Thurston Basin,44,I,JA,2026-07-11T13:00:00,9.0,0.0
2026-07-11T18:10:22Z,WQ,Upper New York Bay,19,SB,OH,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Westchester Creek,9,I,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,WQ,Western Long Island Sound,34,SB,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Alley Creek,12,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,"Arthur Kill, Lower",28,I,OB,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,"Arthur Kill, Upper",29,SD,OB,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Bergen Basin,42,I,JA,2026-07-11T13:00:00,6.0,0.7350000000000004
2026-07-11T18:10:22Z,CSO,Bowery Bay,37,I,BB,2026-07-11T13:00:00,4.0,0.0
2026-07-11T18:10:22Z,CSO,"Bronx River, Lower",8,I,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Coney Island Creek,2,I,CI,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,East River (near Steinway Creek),38,SD,BB,2026-07-11T13:00:00,4.0,0.0
2026-07-11T18:10:22Z,CSO,East River (near Throgs Neck),31,SB,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,East River (RFK to Whitestone),36,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,"East River, Lower",6,I,NC,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Eastchester Bay,13,SB,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Erie Basin,23,SC,RH,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Flushing Bay,10,I,BB,2026-07-11T13:00:00,4.0,0.0
2026-07-11T18:10:22Z,CSO,Flushing Creek,24,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Fresh Creek,15,I,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,"Fresh Kills, Lower",40,SD,PR,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,"Fresh Kills, Upper",27,SD,PR,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Gerritsen Creek,18,SB,RK,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,"Gowanus Canal, Inner",41,SC,RH,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,"Gowanus Canal, Outer",30,SB,RH,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Gravesend Bay,1,SB,OH,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Harlem River,7,SB(WW),WI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Hendrix Creek,14,I,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Hudson River (Bronx),22,SB,WI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Hudson River (Manhattan),21,SB,NR,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,"Hutchinson River, Lower",35,SB,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Jamaica Bay (Brooklyn),33,SB,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Jamaica Bay (Queens),32,SB,JA,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Kill Van Kull,4,SC,PR,2026-07-11T13:00:00,6.0,2.951850000000001
2026-07-11T18:10:22Z,CSO,Little Neck Bay,11,SB,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Lower New York Bay,26,SB,OB,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Mill Basin,17,SB,CI,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Newark Bay,3,SC,PR,2026-07-11T13:00:00,6.0,0.8682749999999999
2026-07-11T18:10:22Z,CSO,"Newtown Creek, Lower",45,SD,NC,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,"Newtown Creek, Upper",5,SD,NC,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Paerdegat Basin,16,I,CI,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Powell Cove,39,I,TI,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Sheepshead Bay,20,SB,CI,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Shellbank Basin,43,SB,JA,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Spring Creek,25,I,26W,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Thurston Basin,44,I,JA,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Upper New York Bay,19,SB,OH,2026-07-11T13:00:00,6.0,0.0
2026-07-11T18:10:22Z,CSO,Westchester Creek,9,I,HP,2026-07-11T13:00:00,0.0,0.0
2026-07-11T18:10:22Z,CSO,Western Long Island Sound,34,SB,HP,2026-07-11T13:00:00,0.0,0.0
